TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
10163678043123,5068,0,1,0,0,1,1,1,//usr/share/icons/LoginIcons/apps/16
10163678668832,5068,1,1,0,0,1,1,1,//usr/share/icons/LoginIcons/apps/16/vemar-readme.txt
10163679113214,5068,1,1,0,0,1,1,1,//usr/share/icons/LoginIcons/apps/vemar-readme.txt
10163682315522,5068,1,1,0,0,1,1,1,//usr/share/icons/LoginIcons/vemar-readme.txt
10163682442823,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark
10163682556869,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories
10163682657798,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories/22
10163683145216,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories/22/vemar-readme.t
10163683244943,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories/24
10163687202243,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories/24/vemar-readme.t
10163687327758,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/categories/vemar-readme.txt
10163687426511,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock
10163687552307,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/22
10163687760010,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/22/vemar-readme.txt
10163687937878,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/48
10163688036851,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/48/vemar-readme.txt
10163688150373,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/64
10163688594711,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/64/vemar-readme.txt
10163688731682,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/32
10163688830926,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/32/vemar-readme.txt
10163688944936,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/128
10163689045114,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/128/vemar-readme.txt
10163689141355,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/24
10163689239026,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/24/vemar-readme.txt
10163689350482,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/16
10163689448170,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/16/vemar-readme.txt
10163689560793,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/stock/vemar-readme.txt
10163689674589,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes
