TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
9971974910238,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/25
9971974923137,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c4
9971974939025,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/23
9971974960152,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/80
9971974980659,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/cc
9971974997415,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/fb
9971975012685,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/a5
9971975030055,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/79
9971975046340,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/98
9971975060762,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/9e
9971975074303,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/45
9971975099102,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/2a
9971975115343,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/f3
9971975133209,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/5e
9971975154211,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/43
9971975168710,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/fd
9971975181674,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/a2
9971975199930,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c5
9971975216369,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/a1
9971975233149,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/7c
9971975249567,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/2e
9971975272618,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/68
9971975290116,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/6c
9971975310304,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/da
9971975331160,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/db
9971975350423,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/6e
9971975367613,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/6b
9971975386595,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/76
9971975402950,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/74
9971975416862,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/95
9971975433633,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/d8
9971975450420,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/cf
