TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
2910348438850,3109,0,1,0,0,1,0,1,/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/id
2910354055498,3109,0,1,0,0,1,0,1,/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/id
2910354600847,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910354854330,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910354863514,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910355858260,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/type
2910355957072,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/format/retprobe
2910369730353,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910369835059,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910369843178,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910369877786,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/type
2910369891961,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/format/retprobe
2910370142510,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910370229556,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910370236866,3109,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/libcrypto.so.1.1
2910371274090,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/type
2910371288852,3109,0,0,0,0,0,0,0,/sys/bus/event_source/devices/uprobe/format/retprobe
2910371536136,3109,0,0,0,0,0,0,0,/proc/self/status
2910371574795,3109,0,0,0,0,0,0,0,/proc/mounts
