TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
11108889664126,4971,0,1,0,0,1,0,1,/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlink/id
11108895109605,4971,0,1,0,0,1,0,1,/sys/kernel/debug/tracing/events/syscalls/sys_enter_unlinkat/id
11108895514553,4971,0,0,0,0,0,0,0,/usr/lib/
11108895681060,4971,0,0,0,0,0,0,0,/usr/lib/linux-hwe-5.15-tools-5.15.0-71
11108895708118,4971,0,0,0,0,0,0,0,/usr/lib/python2.7
11108895724730,4971,0,0,0,0,0,0,0,/usr/lib/python2.7/dist-packages
11108895745669,4971,0,0,0,0,0,0,0,/usr/lib/python2.7/dist-packages/gi
11108895759917,4971,0,0,0,0,0,0,0,/usr/lib/python2.7/dist-packages/gi/overrides
11108895776675,4971,0,0,0,0,0,0,0,/usr/lib/python3.8
11108895986017,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/collections
11108896004917,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/collections/__pycache__
11108896021484,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/lib-dynload
11108896076156,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/curses
11108896094336,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/curses/__pycache__
11108896112002,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/encodings
11108896215303,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/encodings/__pycache__
11108896325643,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/unittest
11108896349665,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/unittest/__pycache__
11108896372389,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/urllib
11108896390126,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/urllib/__pycache__
11108896408543,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/html
11108896423418,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/html/__pycache__
11108896438479,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/wsgiref
11108896455864,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/wsgiref/__pycache__
11108896473172,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml
11108896489659,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/dom
11108896508543,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/dom/__pycache__
11108896526773,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/sax
11108896543713,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/sax/__pycache__
11108896560653,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/etree
11108896576853,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/etree/__pycache__
11108896593323,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/__pycache__
11108896606887,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/parsers
11108896621013,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xml/parsers/__pycache__
11108896635350,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/logging
11108896650396,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/logging/__pycache__
11108896665003,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/importlib
11108896683621,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/importlib/__pycache__
11108896702613,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xmlrpc
11108896717393,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/xmlrpc/__pycache__
11108896732578,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/dbm
11108896748102,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/dbm/__pycache__
11108896763744,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/http
11108896780387,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/http/__pycache__
11108896796629,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/lib2to3
11108896820931,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/lib2to3/pgen2
11108896840359,4971,0,0,0,0,0,0,0,/usr/lib/python3.8/lib2to3/pgen2/__pycache__
